,GEOID_COUSUB,med_hh_inc
28234,0600000US2300524495,119679
28235,0600000US2300526525,80723
28236,0600000US2300527025,110625
28237,0600000US2300528240,78251
28238,0600000US2300528870,72563
28239,0600000US2300531390,77500
28240,0600000US2300531600,44648
28241,0600000US2300541067,76250
28242,0600000US2300548085,67806
28243,0600000US2300548820,70081
28244,0600000US2300553860,110188
28245,0600000US2300560545,56977
28246,0600000US2300560685,85703
28247,0600000US2300561945,72257
28248,0600000US2300566145,95000
28249,0600000US2300566775,55962
28250,0600000US2300571990,66030
28251,0600000US2300573670,77951
28252,0600000US2300582105,55563
28253,0600000US2300586025,76239
28254,0600000US2300587845,81731
28255,0600000US2300702235,33750
28256,0600000US2300710740,68036
28257,0600000US2300710915,38977
28258,0600000US2300712595,45774
28259,0600000US2300714205,63542
28260,0600000US2300716165,44750
28261,0600000US2300719865,47813
28262,0600000US2300724005,27708
28263,0600000US2300724775,41592
28264,0600000US2300734820,53281
28265,0600000US2300735625,58823
28266,0600000US2300737025,43750
28267,0600000US2300749345,51667
28268,0600000US2300749520,42708
28269,0600000US2300751400,-
28270,0600000US2300758445,41167
28271,0600000US2300761840,59306
28272,0600000US2300761875,48250
28273,0600000US2300765655,48854
28274,0600000US2300770760,77917
28275,0600000US2300774825,35682
28276,0600000US2300775980,39402
28277,0600000US2300781300,44375
28278,0600000US2300782235,-
28279,0600000US2300785850,46078
28280,0600000US2300787680,69191
28281,0600000US2300901185,48750
28282,0600000US2300902165,60417
28283,0600000US2300902865,51544
28284,0600000US2300905700,59324
28285,0600000US2300907800,48438
28286,0600000US2300907975,71058
28287,0600000US2300908815,44333
28288,0600000US2300911265,52500
28289,0600000US2300911800,45625
28290,0600000US2300914905,57857
28291,0600000US2300916935,70341
28292,0600000US2300917145,53063
28293,0600000US2300919770,40500
28294,0600000US2300920405,50833
28295,0600000US2300923200,55191
28296,0600000US2300926350,42438
28297,0600000US2300926595,18750
28298,0600000US2300928450,48359
28299,0600000US2300928975,-
28300,0600000US2300930970,53594
28301,0600000US2300938180,64565
28302,0600000US2300943430,47500
28303,0600000US2300943578,-
28304,0600000US2300947630,70625
28305,0600000US2300953620,-
28306,0600000US2300955505,53699
28307,0600000US2300955855,-
28308,0600000US2300955890,62917
28309,0600000US2300957920,48667
28310,0600000US2300967300,48750
28311,0600000US2300969750,58250
28312,0600000US2300972865,54450
28313,0600000US2300974580,47125
28314,0600000US2300974965,50192
28315,0600000US2300975280,68333
28316,0600000US2300975455,73958
28317,0600000US2300977345,53625
28318,0600000US2300977415,61194
28319,0600000US2300978925,63250
28320,0600000US2300980040,55250
28321,0600000US2300986655,39688
28322,0600000US2301100590,49293
28323,0600000US2301102100,40340
28324,0600000US2301104020,80189
28325,0600000US2301104475,49565
28326,0600000US2301112350,60625
28327,0600000US2301112735,62612
28328,0600000US2301113470,47990
28329,0600000US2301124670,39486
28330,0600000US2301124950,66429
28331,0600000US2301127085,48212
28332,0600000US2301130550,59548
28333,0600000US2301140175,69464
28334,0600000US2301143080,68875
28335,0600000US2301146405,55938
28336,0600000US2301147770,53203
28337,0600000US2301154560,54568
28338,0600000US2301159110,66413
28339,0600000US2301161700,50729
28340,0600000US2301162190,82292
28341,0600000US2301163835,58438
28342,0600000US2301168385,57955
28343,0600000US2301178190,86000
28344,0600000US2301178745,58405
28345,0600000US2301179025,58646
28346,0600000US2301180740,38745
28347,0600000US2301180880,68688
28348,0600000US2301182945,76875
28349,0600000US2301186165,54948
28350,0600000US2301186515,57775
28351,0600000US2301186970,66185
28352,0600000US2301301465,56111
28353,0600000US2301309725,57132
28354,0600000US2301315125,-
28355,0600000US2301315780,56029
28356,0600000US2301326805,58304
28357,0600000US2301333840,63462
28358,0600000US2301335135,31563
28359,0600000US2301344165,32500
28360,0600000US2301347962,-
28361,0600000US2301351620,67500
28362,0600000US2301356135,58281
28363,0600000US2301363590,41308
28364,0600000US2301363660,63011
28365,0600000US2301365130,52038
28366,0600000US2301372585,61979
28367,0600000US2301376365,52907
28368,0600000US2301378115,57477
28369,0600000US2301379130,66563
28370,0600000US2301380215,67422
28371,0600000US2301380425,50870
28372,0600000US2301501010,68068
28373,0600000US2301506050,61333
28374,0600000US2301506120,48900
28375,0600000US2301506855,64583
28376,0600000US2301507485,60365
28377,0600000US2301516235,52941
28378,0600000US2301518475,68674
28379,0600000US2301522675,57237
28380,0600000US2301532715,-
28381,0600000US2301535695,57259
28382,0600000US2301541280,-
28383,0600000US2301546335,42500
28384,0600000US2301548645,71250
28385,0600000US2301549660,61442
28386,0600000US2301569645,45417
28387,0600000US2301570240,56979
28388,0600000US2301571955,52197
28389,0600000US2301579550,42917
28390,0600000US2301584140,74464
28391,0600000US2301585010,48656
28392,0600000US2301587075,39118
28393,0600000US2301701325,44375
28394,0600000US2301704825,44797
28395,0600000US2301708150,46458
28396,0600000US2301708710,46964
28397,0600000US2301709550,48750
28398,0600000US2301710005,48542
28399,0600000US2301717250,55417
28400,0600000US2301717740,34458
28401,0600000US2301726910,47212
28402,0600000US2301727505,65750
28403,0600000US2301729710,63281
28404,0600000US2301731110,73000
28405,0600000US2301731670,57596
28406,0600000US2301732370,54333
28407,0600000US2301733315,44135
28408,0600000US2301739422,45625
28409,0600000US2301741365,49514
28410,0600000US2301742835,-
28411,0600000US2301745285,45000
28412,0600000US2301746105,43750
28413,0600000US2301749275,60500
28414,0600000US2301752575,-
28415,0600000US2301754000,47857
28416,0600000US2301755960,58938
28417,0600000US2301756310,49702
28418,0600000US2301756625,46597
28419,0600000US2301758270,56181
28420,0600000US2301760405,42548
28421,0600000US2301764185,37500
28422,0600000US2301764290,35440
28423,0600000US2301771755,32500
28424,0600000US2301774510,37188
28425,0600000US2301774685,65938
28426,0600000US2301775035,62875
28427,0600000US2301775595,50625
28428,0600000US2301778465,26250
28429,0600000US2301780635,54167
28430,0600000US2301783890,45313
28431,0600000US2301787355,52734
28432,0600000US2301901115,54783
28433,0600000US2301901500,33889
28434,0600000US2301902795,42115
28435,0600000US2301906575,47197
28436,0600000US2301906680,57708
28437,0600000US2301906925,58403
28438,0600000US2301909200,33917
28439,0600000US2301910670,67143
28440,0600000US2301910810,30313
28441,0600000US2301912105,53000
28442,0600000US2301912525,42000
28443,0600000US2301913365,58405
28444,0600000US2301914310,40762
28445,0600000US2301914380,55050
28446,0600000US2301917530,36448
28447,0600000US2301917950,51953
28448,0600000US2301918580,66563
28449,0600000US2301919868,42500
28450,0600000US2301921030,39688
28451,0600000US2301922535,58229
28452,0600000US2301922710,35625
28453,0600000US2301923620,51285
28454,0600000US2301923865,55938
28455,0600000US2301924110,42788
28456,0600000US2301927190,41250
28457,0600000US2301927645,61585
28458,0600000US2301929185,41492
28459,0600000US2301930795,87018
28460,0600000US2301932510,67672
28461,0600000US2301933490,57616
28462,0600000US2301934190,30833
28463,0600000US2301934365,52450
28464,0600000US2301936325,63750
28465,0600000US2301937075,28750
28466,0600000US2301937760,33750
28467,0600000US2301938005,35833
28468,0600000US2301938530,38516
28469,0600000US2301938705,63004
28470,0600000US2301939475,39707
28471,0600000US2301941435,56094
28472,0600000US2301944270,36500
28473,0600000US2301944340,31875
28474,0600000US2301945005,37829
28475,0600000US2301945670,63036
28476,0600000US2301945810,35697
28477,0600000US2301947560,25833
28478,0600000US2301948505,58295
28479,0600000US2301949065,47917
28480,0600000US2301952710,57750
28481,0600000US2301955225,42342
28482,0600000US2301955565,45742
28483,0600000US2301955680,64857
28484,0600000US2301957045,47500
28485,0600000US2301957150,32833
28486,0600000US2301957936,29125
28487,0600000US2301959950,46900
28488,0600000US2301960790,40250
28489,0600000US2301967160,91250
28490,0600000US2301973250,35750
28491,0600000US2301973600,35313
28492,0600000US2301974055,57500
28493,0600000US2301978015,-
28494,0600000US2301978780,51382
28495,0600000US2301981055,33125
28496,0600000US2301985230,-
28497,0600000US2301986305,38500
28498,0600000US2301987390,35156
28499,0600000US2302100100,45536
28500,0600000US2302101920,46875
28501,0600000US2302103740,55583
28502,0600000US2302105560,40000
28503,0600000US2302106400,73125
28504,0600000US2302108325,35461
28505,0600000US2302118195,39327
28506,0600000US2302129535,53611
28507,0600000US2302130095,38702
28508,0600000US2302137095,-
28509,0600000US2302137970,-
28510,0600000US2302144830,44167
28511,0600000US2302146020,33142
28512,0600000US2302146580,41042
28513,0600000US2302151105,58828
28514,0600000US2302153628,-
28515,0600000US2302156765,39375
28516,0600000US2302165865,39000
28517,0600000US2302166950,42000
28518,0600000US2302168140,45694
28519,0600000US2302170655,22125
28520,0600000US2302181405,33750
28521,0600000US2302185710,37188
28522,0600000US2302301570,72917
28523,0600000US2302303355,50160
28524,0600000US2302306260,53615
28525,0600000US2302306365,71641
28526,0600000US2302327295,62778
28527,0600000US2302358070,-
28528,0600000US2302358515,72419
28529,0600000US2302362645,55043
28530,0600000US2302376960,74653
28531,0600000US2302381930,64018
28532,0600000US2302387460,76442
28533,0600000US2302501395,39167
28534,0600000US2302501885,37604
28535,0600000US2302505000,34213
28536,0600000US2302507380,22708
28537,0600000US2302509655,31458
28538,0600000US2302509935,50731
28539,0600000US2302510495,58333
28540,0600000US2302511820,35833
28541,0600000US2302514555,54375
28542,0600000US2302517285,83571
28543,0600000US2302517460,36827
28544,0600000US2302523410,61667
28545,0600000US2302524320,41314
28546,0600000US2302531355,31656
28547,0600000US2302531740,31331
28548,0600000US2302532895,26250
28549,0600000US2302535345,41875
28550,0600000US2302542660,42229
28551,0600000US2302545110,48472
28552,0600000US2302547140,36818
28553,0600000US2302547455,35833
28554,0600000US2302549205,43000
28555,0600000US2302549835,47102
28556,0600000US2302551114,32125
28557,0600000US2302553636,-
28558,0600000US2302556520,48500
28559,0600000US2302559005,49676
28560,0600000US2302559705,40455
28561,0600000US2302562995,42188
28562,0600000US2302564850,53412
28563,0600000US2302567238,-
28564,0600000US2302568910,39919
28565,0600000US2302569155,64286
28566,0600000US2302569505,54688
28567,0600000US2302573845,28947
28568,0600000US2302576190,-
28569,0600000US2302582840,21042
28570,0600000US2302703950,60993
28571,0600000US2302704125,46974
28572,0600000US2302707870,36000
28573,0600000US2302709270,36719
28574,0600000US2302726280,44375
28575,0600000US2302726420,53393
28576,0600000US2302735240,65000
28577,0600000US2302735450,50363
28578,0600000US2302737585,46010
28579,0600000US2302739055,47857
28580,0600000US2302739755,57159
28581,0600000US2302746475,37500
28582,0600000US2302746790,53162
28583,0600000US2302747245,56063
28584,0600000US2302752845,65086
28585,0600000US2302756450,65121
28586,0600000US2302761210,53942
28587,0600000US2302766565,59271
28588,0600000US2302766635,37307
28589,0600000US2302774475,54293
28590,0600000US2302775525,48462
28591,0600000US2302776610,46538
28592,0600000US2302777625,43625
28593,0600000US2302778255,36625
28594,0600000US2302779480,47800
28595,0600000US2302786760,58373
28596,0600000US2302900380,40208
28597,0600000US2302900660,45313
28598,0600000US2302902480,46678
28599,0600000US2302902970,56250
28600,0600000US2302903670,46806
28601,0600000US2302903810,27500
28602,0600000US2302909585,31078
28603,0600000US2302912175,51875
28604,0600000US2302912455,41164
28605,0600000US2302913610,51250
28606,0600000US2302913750,47500
28607,0600000US2302913820,45909
28608,0600000US2302914100,37500
28609,0600000US2302914940,62500
28610,0600000US2302915920,51000
28611,0600000US2302916410,31146
28612,0600000US2302916865,29167
28613,0600000US2302917355,26250
28614,0600000US2302919870,51667
28615,0600000US2302920960,45592
28616,0600000US2302921730,35147
28617,0600000US2302928660,47292
28618,0600000US2302931530,47946
28619,0600000US2302935905,41736
28620,0600000US2302936010,42639
28621,0600000US2302941610,35714
28622,0600000US2302941960,27083
28623,0600000US2302942100,57760
28624,0600000US2302943640,51667
28625,0600000US2302944760,70625
28626,0600000US2302945600,50156
28627,0600000US2302951375,64063
28628,0600000US2302953500,43750
28629,0600000US2302957082,25688
28630,0600000US2302957090,28854
28631,0600000US2302957780,36000
28632,0600000US2302958165,55000
28633,0600000US2302961035,34519
28634,0600000US2302963275,60375
28635,0600000US2302963940,48438
28636,0600000US2302974125,41250
28637,0600000US2302975770,46071
28638,0600000US2302976895,53438
28639,0600000US2302978675,37500
28640,0600000US2302979375,63750
28641,0600000US2302981685,46250
28642,0600000US2302985185,52813
28643,0600000US2302985290,43750
28644,0600000US2303100275,58542
28645,0600000US2303100730,48849
28646,0600000US2303101605,59313
28647,0600000US2303104720,85242
28648,0600000US2303104860,50327
28649,0600000US2303109410,72439
28650,0600000US2303114485,47083
28651,0600000US2303116725,84007
28652,0600000US2303122955,77435
28653,0600000US2303133665,64183
28654,0600000US2303136535,76136
28655,0600000US2303136745,79295
28656,0600000US2303137270,74871
28657,0600000US2303138425,64771
28658,0600000US2303139195,55577
28659,0600000US2303139405,69519
28660,0600000US2303141750,71426
28661,0600000US2303148750,54875
28662,0600000US2303150325,73990
28663,0600000US2303154980,72500
28664,0600000US2303155085,50246
28665,0600000US2303156870,56196
28666,0600000US2303164675,68271
28667,0600000US2303165725,49642
28668,0600000US2303167475,67375
28669,0600000US2303170030,86623
28670,0600000US2303180530,65412
28671,0600000US2303181475,67269
28672,0600000US2303187985,89962
28673,0600000US5000100325,84038
28674,0600000US5000108575,64875
28675,0600000US5000109025,56066
28676,0600000US5000116000,81793
28677,0600000US5000126300,74958
28678,0600000US5000128600,54750
28679,0600000US5000129575,67500
28680,0600000US5000131525,51071
28681,0600000US5000139325,53563
28682,0600000US5000140075,60625
28683,0600000US5000144350,57713
28684,0600000US5000145550,91406
28685,0600000US5000148700,72788
28686,0600000US5000153725,58958
28687,0600000US5000153950,65417
28688,0600000US5000159650,49241
28689,0600000US5000162575,67813
28690,0600000US5000165050,61435
28691,0600000US5000170075,71053
28692,0600000US5000174650,59464
28693,0600000US5000176075,78750
28694,0600000US5000183275,85357
28695,0600000US5000183800,59583
28696,0600000US5000301450,57563
28697,0600000US5000304825,48766
28698,0600000US5000317725,54158
28699,0600000US5000327962,-
28700,0600000US5000339025,95750
28701,0600000US5000342850,50801
28702,0600000US5000355000,68750
28703,0600000US5000357025,60995
28704,0600000US5000358600,55893
28705,0600000US5000361000,57054
28706,0600000US5000362875,58750
28707,0600000US5000363175,34375
28708,0600000US5000363550,67254
28709,0600000US5000369775,63250
28710,0600000US5000371425,58988
28711,0600000US5000385075,49348
